reference,hts_annotation,frame,reason
phase,handtool_seg,08_1_0786,not_in_hts_universe
phase,handtool_seg,08_1_0788,listed_but_zero_annotation
phase,handtool_seg,08_1_0793,listed_but_zero_annotation
phase,handtool_seg,08_1_0794,listed_but_zero_annotation
phase,handtool_seg,08_1_0795,listed_but_zero_annotation
phase,handtool_seg,08_1_0796,listed_but_zero_annotation
phase,handtool_seg,08_1_0797,listed_but_zero_annotation
phase,handtool_seg,08_1_0798,listed_but_zero_annotation
phase,handtool_seg,08_1_0799,listed_but_zero_annotation
phase,handtool_seg,08_1_0800,listed_but_zero_annotation
phase,handtool_seg,08_1_0822,not_in_hts_universe
phase,handtool_seg,08_1_0831,not_in_hts_universe
phase,handtool_seg,08_1_0843,not_in_hts_universe
phase,handtool_seg,08_1_0847,not_in_hts_universe
phase,handtool_seg,08_1_0848,listed_but_zero_annotation
phase,handtool_seg,08_1_0853,not_in_hts_universe
phase,handtool_seg,08_1_0869,not_in_hts_universe
phase,handtool_seg,08_1_0870,not_in_hts_universe
phase,handtool_seg,08_1_0871,not_in_hts_universe
phase,handtool_seg,08_1_0879,not_in_hts_universe
phase,handtool_seg,08_1_0986,not_in_hts_universe
phase,handtool_seg,08_1_1004,not_in_hts_universe
phase,handtool_seg,08_1_1005,not_in_hts_universe
phase,handtool_seg,08_1_1006,not_in_hts_universe
phase,handtool_seg,08_1_1018,not_in_hts_universe
phase,handtool_seg,08_1_1031,not_in_hts_universe
phase,handtool_seg,08_1_1039,not_in_hts_universe
phase,handtool_seg,08_1_1056,not_in_hts_universe
phase,handtool_seg,08_1_1057,not_in_hts_universe
phase,handtool_seg,08_1_1058,not_in_hts_universe
phase,handtool_seg,08_1_1069,listed_but_zero_annotation
phase,handtool_seg,08_1_1072,not_in_hts_universe
phase,handtool_seg,08_1_1085,not_in_hts_universe
phase,handtool_seg,08_1_1127,not_in_hts_universe
phase,handtool_seg,08_1_1129,not_in_hts_universe
phase,handtool_seg,08_1_1134,not_in_hts_universe
phase,handtool_seg,08_1_1139,not_in_hts_universe
phase,handtool_seg,08_1_1141,not_in_hts_universe
phase,handtool_seg,08_1_1150,not_in_hts_universe
phase,handtool_seg,08_1_1166,listed_but_zero_annotation
phase,handtool_seg,08_1_1173,not_in_hts_universe
phase,handtool_seg,08_1_1176,not_in_hts_universe
phase,handtool_seg,08_1_1177,not_in_hts_universe
phase,handtool_seg,08_1_1180,not_in_hts_universe
phase,handtool_seg,08_1_1189,not_in_hts_universe
phase,handtool_seg,08_1_1202,not_in_hts_universe
phase,handtool_seg,08_1_1212,not_in_hts_universe
phase,handtool_seg,08_1_1213,listed_but_zero_annotation
phase,handtool_seg,08_1_1222,not_in_hts_universe
phase,handtool_seg,08_1_1240,not_in_hts_universe
phase,handtool_seg,08_1_1256,not_in_hts_universe
phase,handtool_seg,08_1_1266,listed_but_zero_annotation
phase,handtool_seg,08_1_1270,not_in_hts_universe
phase,handtool_seg,08_1_1277,not_in_hts_universe
phase,handtool_seg,08_1_1281,listed_but_zero_annotation
phase,handtool_seg,08_1_1290,listed_but_zero_annotation
phase,handtool_seg,08_1_1297,not_in_hts_universe
phase,handtool_seg,08_1_1301,not_in_hts_universe
phase,handtool_seg,08_1_1307,not_in_hts_universe
phase,handtool_seg,08_1_1308,not_in_hts_universe
phase,handtool_seg,08_1_1316,not_in_hts_universe
phase,handtool_seg,08_1_1323,not_in_hts_universe
phase,handtool_seg,08_1_1324,not_in_hts_universe
phase,handtool_seg,08_1_1325,not_in_hts_universe
phase,handtool_seg,08_1_1327,not_in_hts_universe
phase,handtool_seg,08_1_1329,listed_but_zero_annotation
phase,handtool_seg,08_1_1344,not_in_hts_universe
phase,handtool_seg,08_1_1350,not_in_hts_universe
phase,handtool_seg,08_1_1351,not_in_hts_universe
phase,handtool_seg,08_1_1366,not_in_hts_universe
phase,handtool_seg,08_1_1367,not_in_hts_universe
phase,handtool_seg,08_1_1374,not_in_hts_universe
phase,handtool_seg,08_1_1384,not_in_hts_universe
phase,handtool_seg,08_1_1389,not_in_hts_universe
phase,handtool_seg,08_1_1392,not_in_hts_universe
phase,handtool_seg,08_1_1396,not_in_hts_universe
phase,handtool_seg,08_1_1402,not_in_hts_universe
phase,handtool_seg,08_1_1406,not_in_hts_universe
phase,handtool_seg,08_1_1407,not_in_hts_universe
phase,handtool_seg,08_1_1408,not_in_hts_universe
phase,handtool_seg,08_1_1409,not_in_hts_universe
phase,handtool_seg,08_1_1410,not_in_hts_universe
phase,handtool_seg,08_1_1411,not_in_hts_universe
phase,handtool_seg,08_1_1412,not_in_hts_universe
phase,handtool_seg,08_1_1413,not_in_hts_universe
phase,handtool_seg,08_1_1414,not_in_hts_universe
phase,handtool_seg,08_1_1425,not_in_hts_universe
phase,handtool_seg,08_1_1431,not_in_hts_universe
phase,handtool_seg,08_1_1433,not_in_hts_universe
phase,handtool_seg,08_1_1434,not_in_hts_universe
phase,handtool_seg,08_1_1455,not_in_hts_universe
phase,handtool_seg,08_1_1459,listed_but_zero_annotation
phase,handtool_seg,08_1_1469,not_in_hts_universe
phase,handtool_seg,08_1_1483,not_in_hts_universe
phase,handtool_seg,08_1_1506,not_in_hts_universe
phase,handtool_seg,08_1_1508,not_in_hts_universe
phase,handtool_seg,08_1_1513,not_in_hts_universe
phase,handtool_seg,08_1_1515,listed_but_zero_annotation
phase,handtool_seg,08_1_1516,not_in_hts_universe
phase,handtool_seg,08_1_1517,not_in_hts_universe
phase,handtool_seg,08_1_1518,not_in_hts_universe
phase,handtool_seg,08_1_1529,not_in_hts_universe
phase,handtool_seg,08_1_1532,not_in_hts_universe
phase,handtool_seg,08_1_1537,not_in_hts_universe
phase,handtool_seg,08_1_1544,not_in_hts_universe
phase,handtool_seg,08_1_1553,not_in_hts_universe
phase,handtool_seg,08_1_1560,not_in_hts_universe
phase,handtool_seg,08_1_1566,not_in_hts_universe
phase,handtool_seg,08_1_1577,not_in_hts_universe
phase,handtool_seg,08_1_1578,not_in_hts_universe
phase,handtool_seg,08_1_1579,not_in_hts_universe
phase,handtool_seg,08_1_1580,listed_but_zero_annotation
phase,handtool_seg,08_1_1583,listed_but_zero_annotation
phase,handtool_seg,08_1_1586,not_in_hts_universe
phase,handtool_seg,08_1_1587,not_in_hts_universe
phase,handtool_seg,08_1_1588,not_in_hts_universe
phase,handtool_seg,08_1_1589,not_in_hts_universe
phase,handtool_seg,08_1_1590,not_in_hts_universe
phase,handtool_seg,08_1_1591,not_in_hts_universe
phase,handtool_seg,08_1_1606,not_in_hts_universe
phase,handtool_seg,08_1_1626,listed_but_zero_annotation
phase,handtool_seg,08_1_1627,listed_but_zero_annotation
phase,handtool_seg,08_1_1628,listed_but_zero_annotation
phase,handtool_seg,08_1_1646,not_in_hts_universe
phase,handtool_seg,08_1_1653,not_in_hts_universe
phase,handtool_seg,08_1_1659,not_in_hts_universe
phase,handtool_seg,08_1_1662,not_in_hts_universe
phase,handtool_seg,08_1_1663,not_in_hts_universe
phase,handtool_seg,08_2_0204,not_in_hts_universe
phase,handtool_seg,08_2_0205,not_in_hts_universe
phase,handtool_seg,08_2_0225,listed_but_zero_annotation
phase,handtool_seg,08_2_0227,listed_but_zero_annotation
phase,handtool_seg,08_2_0231,listed_but_zero_annotation
phase,handtool_seg,08_2_0237,not_in_hts_universe
phase,handtool_seg,08_2_0239,not_in_hts_universe
phase,handtool_seg,08_2_0241,not_in_hts_universe
phase,handtool_seg,08_2_0254,listed_but_zero_annotation
phase,handtool_seg,08_2_0255,not_in_hts_universe
phase,handtool_seg,08_2_0257,listed_but_zero_annotation
phase,handtool_seg,08_2_0258,listed_but_zero_annotation
phase,handtool_seg,08_2_0259,listed_but_zero_annotation
phase,handtool_seg,08_2_0280,not_in_hts_universe
phase,handtool_seg,08_2_0281,listed_but_zero_annotation
phase,handtool_seg,08_2_0282,listed_but_zero_annotation
phase,handtool_seg,08_2_0283,listed_but_zero_annotation
phase,handtool_seg,08_2_0284,listed_but_zero_annotation
phase,handtool_seg,08_2_0291,listed_but_zero_annotation
phase,handtool_seg,08_2_0296,listed_but_zero_annotation
phase,handtool_seg,08_2_0304,listed_but_zero_annotation
phase,handtool_seg,08_2_0305,listed_but_zero_annotation
phase,handtool_seg,08_2_0307,listed_but_zero_annotation
phase,handtool_seg,08_2_0308,not_in_hts_universe
phase,handtool_seg,08_2_0309,not_in_hts_universe
phase,handtool_seg,08_2_0313,listed_but_zero_annotation
phase,handtool_seg,08_2_0314,not_in_hts_universe
phase,handtool_seg,08_2_0315,not_in_hts_universe
phase,handtool_seg,08_2_0319,not_in_hts_universe
phase,handtool_seg,08_2_0322,listed_but_zero_annotation
phase,handtool_seg,08_2_0323,listed_but_zero_annotation
phase,handtool_seg,08_2_0329,listed_but_zero_annotation
phase,handtool_seg,08_2_0330,not_in_hts_universe
phase,handtool_seg,08_2_0339,not_in_hts_universe
phase,handtool_seg,08_2_0340,listed_but_zero_annotation
phase,handtool_seg,08_2_0349,listed_but_zero_annotation
phase,handtool_seg,08_2_0350,listed_but_zero_annotation
phase,handtool_seg,08_2_0351,listed_but_zero_annotation
phase,handtool_seg,08_2_0354,listed_but_zero_annotation
phase,handtool_seg,08_2_0365,not_in_hts_universe
phase,handtool_seg,08_2_0366,not_in_hts_universe
phase,handtool_seg,08_2_0367,not_in_hts_universe
phase,handtool_seg,08_2_0368,listed_but_zero_annotation
phase,handtool_seg,08_2_0402,not_in_hts_universe
phase,handtool_seg,08_2_0408,not_in_hts_universe
phase,handtool_seg,08_2_0409,not_in_hts_universe
phase,handtool_seg,08_2_0415,not_in_hts_universe
phase,handtool_seg,08_2_0417,not_in_hts_universe
phase,handtool_seg,08_2_0421,not_in_hts_universe
phase,handtool_seg,08_2_0427,not_in_hts_universe
phase,handtool_seg,08_2_0433,not_in_hts_universe
phase,handtool_seg,08_2_0434,not_in_hts_universe
phase,handtool_seg,08_2_0435,not_in_hts_universe
phase,handtool_seg,08_2_0436,not_in_hts_universe
phase,handtool_seg,08_2_0437,not_in_hts_universe
phase,handtool_seg,08_2_0438,not_in_hts_universe
phase,handtool_seg,08_2_0447,not_in_hts_universe
phase,handtool_seg,08_2_0456,not_in_hts_universe
phase,handtool_seg,08_2_0463,not_in_hts_universe
phase,handtool_seg,08_2_0464,not_in_hts_universe
phase,handtool_seg,08_2_0488,not_in_hts_universe
phase,handtool_seg,08_2_0489,not_in_hts_universe
phase,handtool_seg,08_2_0490,not_in_hts_universe
phase,handtool_seg,08_2_0492,not_in_hts_universe
phase,handtool_seg,08_2_0509,not_in_hts_universe
phase,handtool_seg,08_2_0510,not_in_hts_universe
phase,handtool_seg,08_2_0525,listed_but_zero_annotation
phase,handtool_seg,08_2_0532,not_in_hts_universe
phase,handtool_seg,08_2_0546,listed_but_zero_annotation
phase,handtool_seg,08_2_0547,listed_but_zero_annotation
phase,handtool_seg,08_2_0551,listed_but_zero_annotation
phase,handtool_seg,08_2_0575,not_in_hts_universe
phase,handtool_seg,08_2_0607,listed_but_zero_annotation
phase,handtool_seg,09_1_0169,not_in_hts_universe
phase,handtool_seg,09_1_0170,not_in_hts_universe
phase,handtool_seg,09_1_0171,not_in_hts_universe
phase,handtool_seg,09_1_0172,not_in_hts_universe
phase,handtool_seg,09_1_0173,not_in_hts_universe
phase,handtool_seg,09_1_0174,not_in_hts_universe
phase,handtool_seg,09_1_0175,not_in_hts_universe
phase,handtool_seg,09_1_0176,not_in_hts_universe
phase,handtool_seg,09_1_0177,not_in_hts_universe
phase,handtool_seg,09_1_0178,not_in_hts_universe
phase,handtool_seg,09_1_0179,not_in_hts_universe
phase,handtool_seg,09_1_0180,not_in_hts_universe
phase,handtool_seg,09_1_0181,not_in_hts_universe
phase,handtool_seg,09_1_0182,not_in_hts_universe
phase,handtool_seg,09_1_0185,not_in_hts_universe
phase,handtool_seg,09_1_0186,not_in_hts_universe
phase,handtool_seg,09_1_0187,not_in_hts_universe
phase,handtool_seg,09_1_0188,not_in_hts_universe
phase,handtool_seg,09_1_0224,not_in_hts_universe
phase,handtool_seg,09_1_0230,not_in_hts_universe
phase,handtool_seg,09_1_0254,not_in_hts_universe
phase,handtool_seg,09_1_0262,not_in_hts_universe
phase,handtool_seg,09_1_0266,not_in_hts_universe
phase,handtool_seg,09_1_0271,not_in_hts_universe
phase,handtool_seg,09_1_0280,not_in_hts_universe
phase,handtool_seg,09_1_0284,not_in_hts_universe
phase,handtool_seg,09_1_0288,not_in_hts_universe
phase,handtool_seg,09_1_0289,not_in_hts_universe
phase,handtool_seg,09_1_0295,not_in_hts_universe
phase,handtool_seg,09_1_0301,not_in_hts_universe
phase,handtool_seg,09_1_0304,not_in_hts_universe
phase,handtool_seg,09_1_0305,not_in_hts_universe
phase,handtool_seg,09_1_0307,not_in_hts_universe
phase,handtool_seg,09_1_0309,not_in_hts_universe
phase,handtool_seg,09_1_0380,not_in_hts_universe
phase,handtool_seg,09_1_0418,not_in_hts_universe
phase,handtool_seg,09_1_0419,not_in_hts_universe
phase,handtool_seg,09_1_0420,not_in_hts_universe
phase,handtool_seg,09_1_0421,not_in_hts_universe
phase,handtool_seg,09_1_0422,not_in_hts_universe
phase,handtool_seg,09_1_0423,not_in_hts_universe
phase,handtool_seg,09_1_0425,not_in_hts_universe
phase,handtool_seg,09_1_0426,not_in_hts_universe
phase,handtool_seg,09_1_0427,not_in_hts_universe
phase,handtool_seg,09_1_0428,not_in_hts_universe
phase,handtool_seg,09_1_0429,not_in_hts_universe
phase,handtool_seg,09_1_0430,not_in_hts_universe
phase,handtool_seg,09_1_0431,not_in_hts_universe
phase,handtool_seg,09_1_0432,not_in_hts_universe
phase,handtool_seg,09_1_0441,not_in_hts_universe
phase,handtool_seg,09_1_0467,not_in_hts_universe
phase,handtool_seg,09_1_0475,not_in_hts_universe
phase,handtool_seg,09_1_0479,not_in_hts_universe
phase,handtool_seg,09_1_0483,not_in_hts_universe
phase,handtool_seg,09_1_0487,not_in_hts_universe
phase,handtool_seg,09_1_0489,not_in_hts_universe
phase,handtool_seg,09_1_0494,not_in_hts_universe
phase,handtool_seg,09_1_0503,not_in_hts_universe
phase,handtool_seg,09_1_0506,not_in_hts_universe
phase,handtool_seg,09_1_0516,not_in_hts_universe
phase,handtool_seg,09_1_0525,not_in_hts_universe
phase,handtool_seg,09_1_0528,not_in_hts_universe
phase,handtool_seg,09_1_0529,not_in_hts_universe
phase,handtool_seg,09_1_0533,not_in_hts_universe
phase,handtool_seg,09_1_0536,not_in_hts_universe
phase,handtool_seg,09_1_0547,not_in_hts_universe
phase,handtool_seg,09_1_0552,not_in_hts_universe
phase,handtool_seg,09_1_0555,not_in_hts_universe
phase,handtool_seg,09_1_0556,not_in_hts_universe
phase,handtool_seg,09_1_0558,not_in_hts_universe
phase,handtool_seg,09_1_0560,not_in_hts_universe
phase,handtool_seg,09_1_0566,not_in_hts_universe
phase,handtool_seg,09_1_0569,not_in_hts_universe
phase,handtool_seg,09_1_0573,not_in_hts_universe
phase,handtool_seg,09_1_0578,not_in_hts_universe
phase,handtool_seg,09_1_0584,not_in_hts_universe
phase,handtool_seg,09_1_0595,not_in_hts_universe
phase,handtool_seg,09_1_0601,not_in_hts_universe
phase,handtool_seg,09_1_0610,not_in_hts_universe
phase,handtool_seg,09_1_0611,not_in_hts_universe
phase,handtool_seg,09_1_0612,not_in_hts_universe
phase,handtool_seg,09_1_0621,not_in_hts_universe
phase,handtool_seg,09_1_0631,not_in_hts_universe
phase,handtool_seg,09_1_0633,not_in_hts_universe
phase,handtool_seg,09_1_0641,not_in_hts_universe
phase,handtool_seg,09_1_0642,not_in_hts_universe
phase,handtool_seg,09_1_0644,not_in_hts_universe
phase,handtool_seg,09_1_0651,not_in_hts_universe
phase,handtool_seg,09_1_0652,not_in_hts_universe
phase,handtool_seg,09_1_0667,not_in_hts_universe
phase,handtool_seg,09_1_0668,not_in_hts_universe
phase,handtool_seg,09_1_0683,not_in_hts_universe
phase,handtool_seg,09_1_0691,not_in_hts_universe
phase,handtool_seg,09_1_0704,not_in_hts_universe
phase,handtool_seg,09_1_0711,not_in_hts_universe
phase,handtool_seg,09_1_0715,not_in_hts_universe
phase,handtool_seg,09_1_0719,not_in_hts_universe
phase,handtool_seg,09_1_0725,not_in_hts_universe
phase,handtool_seg,09_1_0727,not_in_hts_universe
phase,handtool_seg,09_1_0728,not_in_hts_universe
phase,handtool_seg,09_1_0729,not_in_hts_universe
phase,handtool_seg,09_1_0730,not_in_hts_universe
phase,handtool_seg,09_1_0734,not_in_hts_universe
phase,handtool_seg,09_1_0744,not_in_hts_universe
phase,handtool_seg,09_1_0745,not_in_hts_universe
phase,handtool_seg,09_1_0750,not_in_hts_universe
phase,handtool_seg,09_1_0752,not_in_hts_universe
phase,handtool_seg,09_1_0755,not_in_hts_universe
phase,handtool_seg,09_1_0760,not_in_hts_universe
phase,handtool_seg,09_1_0767,not_in_hts_universe
phase,handtool_seg,09_1_0770,not_in_hts_universe
phase,handtool_seg,09_1_0771,not_in_hts_universe
phase,handtool_seg,09_1_0772,not_in_hts_universe
phase,handtool_seg,09_1_0774,not_in_hts_universe
phase,handtool_seg,09_1_0776,not_in_hts_universe
phase,handtool_seg,09_1_0778,not_in_hts_universe
phase,handtool_seg,09_1_0781,not_in_hts_universe
phase,handtool_seg,09_1_0782,not_in_hts_universe
phase,handtool_seg,09_1_0783,not_in_hts_universe
phase,handtool_seg,09_1_0785,not_in_hts_universe
phase,handtool_seg,09_1_0786,not_in_hts_universe
phase,handtool_seg,09_1_0787,not_in_hts_universe
phase,handtool_seg,09_1_0797,not_in_hts_universe
phase,handtool_seg,09_1_0799,not_in_hts_universe
phase,handtool_seg,09_1_0802,not_in_hts_universe
phase,handtool_seg,09_1_0804,not_in_hts_universe
phase,handtool_seg,09_1_0807,not_in_hts_universe
phase,handtool_seg,09_1_0810,not_in_hts_universe
phase,handtool_seg,09_1_0813,not_in_hts_universe
phase,handtool_seg,09_1_0815,not_in_hts_universe
phase,handtool_seg,09_1_0821,not_in_hts_universe
phase,handtool_seg,09_1_0826,not_in_hts_universe
phase,handtool_seg,09_1_0830,not_in_hts_universe
phase,handtool_seg,09_1_0835,not_in_hts_universe
phase,handtool_seg,09_1_0839,not_in_hts_universe
phase,handtool_seg,09_1_0843,not_in_hts_universe
phase,handtool_seg,09_1_0855,not_in_hts_universe
phase,handtool_seg,09_1_0859,not_in_hts_universe
phase,handtool_seg,09_1_0864,not_in_hts_universe
phase,handtool_seg,09_1_0870,not_in_hts_universe
phase,handtool_seg,09_1_0878,not_in_hts_universe
phase,handtool_seg,09_1_0885,not_in_hts_universe
phase,handtool_seg,09_1_0889,not_in_hts_universe
phase,handtool_seg,09_1_0891,not_in_hts_universe
phase,handtool_seg,09_1_0893,not_in_hts_universe
phase,handtool_seg,09_1_0978,not_in_hts_universe
phase,handtool_seg,09_1_0987,not_in_hts_universe
phase,handtool_seg,09_1_0993,not_in_hts_universe
phase,handtool_seg,09_1_0997,not_in_hts_universe
phase,handtool_seg,09_1_0999,not_in_hts_universe
phase,handtool_seg,09_1_1003,not_in_hts_universe
phase,handtool_seg,09_1_1013,not_in_hts_universe
phase,handtool_seg,09_1_1014,not_in_hts_universe
phase,handtool_seg,09_1_1015,not_in_hts_universe
phase,handtool_seg,10_1_0209,not_in_hts_universe
phase,handtool_seg,10_1_0228,not_in_hts_universe
phase,handtool_seg,10_1_0260,not_in_hts_universe
phase,handtool_seg,10_1_0261,not_in_hts_universe
phase,handtool_seg,10_1_0281,not_in_hts_universe
phase,handtool_seg,10_1_0282,not_in_hts_universe
phase,handtool_seg,10_1_0302,not_in_hts_universe
phase,handtool_seg,10_1_0332,not_in_hts_universe
phase,handtool_seg,10_1_0369,not_in_hts_universe
phase,handtool_seg,10_1_0370,not_in_hts_universe
phase,handtool_seg,10_1_0371,not_in_hts_universe
phase,handtool_seg,10_1_0401,not_in_hts_universe
phase,handtool_seg,10_1_0410,not_in_hts_universe
phase,handtool_seg,10_1_0423,not_in_hts_universe
phase,handtool_seg,10_1_0424,not_in_hts_universe
phase,handtool_seg,10_1_0434,not_in_hts_universe
phase,handtool_seg,10_1_0447,not_in_hts_universe
phase,handtool_seg,10_1_0448,not_in_hts_universe
phase,handtool_seg,10_1_0463,not_in_hts_universe
phase,handtool_seg,10_1_0482,not_in_hts_universe
phase,handtool_seg,10_1_0483,not_in_hts_universe
phase,handtool_seg,10_1_0484,not_in_hts_universe
phase,handtool_seg,10_1_0504,not_in_hts_universe
phase,handtool_seg,10_1_0514,not_in_hts_universe
phase,handtool_seg,10_1_0515,not_in_hts_universe
phase,handtool_seg,10_1_0516,not_in_hts_universe
phase,handtool_seg,10_1_0562,not_in_hts_universe
phase,handtool_seg,10_1_0569,not_in_hts_universe
phase,handtool_seg,10_1_0595,listed_but_zero_annotation
phase,handtool_seg,10_1_0612,not_in_hts_universe
phase,handtool_seg,10_1_0729,not_in_hts_universe
phase,handtool_seg,10_1_0772,not_in_hts_universe
phase,handtool_seg,10_1_0779,not_in_hts_universe
phase,handtool_seg,10_1_0806,not_in_hts_universe
phase,handtool_seg,10_1_0807,not_in_hts_universe
phase,handtool_seg,10_1_0808,not_in_hts_universe
phase,handtool_seg,10_1_0809,not_in_hts_universe
phase,handtool_seg,10_1_0810,not_in_hts_universe
phase,handtool_seg,10_1_0816,not_in_hts_universe
phase,handtool_seg,10_1_0826,not_in_hts_universe
phase,handtool_seg,10_1_0827,not_in_hts_universe
phase,handtool_seg,10_1_0828,not_in_hts_universe
phase,handtool_seg,10_1_0835,not_in_hts_universe
phase,handtool_seg,10_1_0836,not_in_hts_universe
phase,handtool_seg,10_1_0837,not_in_hts_universe
phase,handtool_seg,10_1_0844,not_in_hts_universe
phase,handtool_seg,10_1_0858,not_in_hts_universe
phase,handtool_seg,10_1_0871,not_in_hts_universe
phase,handtool_seg,10_1_0872,not_in_hts_universe
phase,handtool_seg,10_1_0873,not_in_hts_universe
phase,handtool_seg,10_1_0874,not_in_hts_universe
phase,handtool_seg,10_1_0877,not_in_hts_universe
phase,handtool_seg,10_1_0878,not_in_hts_universe
phase,handtool_seg,10_1_0885,not_in_hts_universe
phase,handtool_seg,10_1_0886,not_in_hts_universe
phase,handtool_seg,10_1_0890,not_in_hts_universe
phase,handtool_seg,10_1_0901,not_in_hts_universe
phase,handtool_seg,10_1_0915,not_in_hts_universe
phase,handtool_seg,10_1_0916,not_in_hts_universe
phase,handtool_seg,10_1_0923,not_in_hts_universe
phase,handtool_seg,10_1_0929,not_in_hts_universe
phase,handtool_seg,10_1_0962,not_in_hts_universe
phase,handtool_seg,10_1_0970,not_in_hts_universe
phase,handtool_seg,10_1_0971,not_in_hts_universe
phase,handtool_seg,10_1_0972,not_in_hts_universe
phase,handtool_seg,10_1_0973,not_in_hts_universe
phase,handtool_seg,10_1_0974,not_in_hts_universe
phase,handtool_seg,10_1_0975,not_in_hts_universe
phase,handtool_seg,10_1_0976,not_in_hts_universe
phase,handtool_seg,10_1_0977,not_in_hts_universe
phase,handtool_seg,10_1_0982,not_in_hts_universe
phase,handtool_seg,10_1_0985,not_in_hts_universe
phase,handtool_seg,10_1_0997,not_in_hts_universe
phase,handtool_seg,10_1_0998,not_in_hts_universe
phase,handtool_seg,10_1_1031,not_in_hts_universe
phase,handtool_seg,10_1_1032,not_in_hts_universe
phase,handtool_seg,10_1_1033,not_in_hts_universe
phase,handtool_seg,10_1_1034,not_in_hts_universe
phase,handtool_seg,10_1_1035,not_in_hts_universe
phase,handtool_seg,10_1_1036,not_in_hts_universe
phase,handtool_seg,10_1_1065,not_in_hts_universe
phase,handtool_seg,10_1_1066,not_in_hts_universe
phase,handtool_seg,10_1_1067,not_in_hts_universe
phase,handtool_seg,10_1_1068,not_in_hts_universe
phase,handtool_seg,10_1_1069,not_in_hts_universe
phase,handtool_seg,10_1_1080,not_in_hts_universe
phase,handtool_seg,10_1_1084,not_in_hts_universe
phase,handtool_seg,10_1_1085,not_in_hts_universe
phase,handtool_seg,10_1_1086,not_in_hts_universe
phase,handtool_seg,10_1_1087,not_in_hts_universe
phase,handtool_seg,10_1_1088,not_in_hts_universe
phase,handtool_seg,10_1_1119,not_in_hts_universe
phase,handtool_seg,10_1_1142,not_in_hts_universe
phase,handtool_seg,10_1_1144,not_in_hts_universe
phase,handtool_seg,10_1_1156,not_in_hts_universe
phase,handtool_seg,10_1_1419,not_in_hts_universe
phase,handtool_seg,10_1_1420,not_in_hts_universe
phase,handtool_seg,10_1_1444,not_in_hts_universe
phase,handtool_seg,10_1_1445,not_in_hts_universe
phase,handtool_seg,10_1_1446,not_in_hts_universe
phase,handtool_seg,10_1_1461,not_in_hts_universe
phase,handtool_seg,10_1_1462,not_in_hts_universe
phase,handtool_seg,10_1_1463,not_in_hts_universe
phase,handtool_seg,10_1_1464,not_in_hts_universe
phase,handtool_seg,10_1_1480,not_in_hts_universe
phase,handtool_seg,10_1_1481,not_in_hts_universe
phase,handtool_seg,10_1_1482,not_in_hts_universe
phase,handtool_seg,10_1_1493,not_in_hts_universe
phase,handtool_seg,10_1_1494,not_in_hts_universe
phase,handtool_seg,10_1_1495,not_in_hts_universe
phase,handtool_seg,10_1_1523,not_in_hts_universe
phase,handtool_seg,10_1_1537,not_in_hts_universe
phase,handtool_seg,10_1_1547,not_in_hts_universe
phase,handtool_seg,10_1_1548,not_in_hts_universe
phase,handtool_seg,10_1_1549,not_in_hts_universe
phase,handtool_seg,10_1_1550,not_in_hts_universe
phase,handtool_seg,10_1_1561,not_in_hts_universe
phase,handtool_seg,10_1_1596,not_in_hts_universe
phase,handtool_seg,10_1_1597,not_in_hts_universe
phase,handtool_seg,10_1_1598,not_in_hts_universe
phase,handtool_seg,10_1_1599,not_in_hts_universe
phase,handtool_seg,10_1_1612,not_in_hts_universe
phase,handtool_seg,10_1_1613,not_in_hts_universe
phase,handtool_seg,10_1_1614,not_in_hts_universe
phase,handtool_seg,10_1_1615,not_in_hts_universe
phase,handtool_seg,10_1_1616,not_in_hts_universe
phase,handtool_seg,10_1_1617,not_in_hts_universe
phase,handtool_seg,10_1_1618,not_in_hts_universe
phase,handtool_seg,10_1_1619,not_in_hts_universe
phase,handtool_seg,10_1_1639,not_in_hts_universe
phase,handtool_seg,10_1_1640,not_in_hts_universe
phase,handtool_seg,10_1_1641,not_in_hts_universe
phase,handtool_seg,10_1_1661,not_in_hts_universe
phase,handtool_seg,10_1_1669,not_in_hts_universe
phase,handtool_seg,10_1_1670,not_in_hts_universe
phase,handtool_seg,10_1_1671,not_in_hts_universe
phase,handtool_seg,10_2_0006,not_in_hts_universe
phase,handtool_seg,10_2_0007,not_in_hts_universe
phase,handtool_seg,10_2_0008,not_in_hts_universe
phase,handtool_seg,10_2_0009,not_in_hts_universe
phase,handtool_seg,10_2_0012,not_in_hts_universe
phase,handtool_seg,10_2_0014,not_in_hts_universe
phase,handtool_seg,10_2_0062,not_in_hts_universe
phase,handtool_seg,10_2_0063,not_in_hts_universe
phase,handtool_seg,10_2_0179,not_in_hts_universe
phase,handtool_seg,10_2_0180,not_in_hts_universe
phase,handtool_seg,10_2_0181,not_in_hts_universe
phase,handtool_seg,10_2_0182,not_in_hts_universe
phase,handtool_seg,10_2_0183,not_in_hts_universe
phase,handtool_seg,10_2_0184,not_in_hts_universe
phase,handtool_seg,10_2_0185,not_in_hts_universe
phase,handtool_seg,10_2_0186,not_in_hts_universe
phase,handtool_seg,10_2_0187,not_in_hts_universe
phase,handtool_seg,10_2_0188,not_in_hts_universe
phase,handtool_seg,10_2_0189,not_in_hts_universe
phase,handtool_seg,10_2_0190,not_in_hts_universe
phase,handtool_seg,10_2_0191,not_in_hts_universe
phase,handtool_seg,10_2_0192,not_in_hts_universe
